protein_group,sequence_count
sp|A0A1W2PQL4|ZN722_HUMAN;sp|A2RRD8|ZN320_HUMAN;sp|A6NN14|ZN729_HUMAN;sp|A6NP11|ZN716_HUMAN;sp|A8MT65|ZN891_HUMAN;sp|B4DXR9|ZN732_HUMAN;sp|O14628|ZN195_HUMAN;sp|O60765|Z354A_HUMAN;sp|O75346|ZN253_HUMAN;sp|P0CB33|ZN735_HUMAN;sp|P0CJ79|ZN888_HUMAN;sp|P0DPD5|ZN723_HUMAN;sp|P17035|ZNF28_HUMAN;sp|P17039|ZNF30_HUMAN;sp|P59923|ZN445_HUMAN;sp|Q03936|ZNF92_HUMAN;sp|Q03938|ZNF90_HUMAN;sp|Q08AN1|ZN616_HUMAN;sp|Q15928|ZN141_HUMAN;sp|Q3MIS6|ZN528_HUMAN;sp|Q3SXZ3|ZN718_HUMAN;sp|Q5FWF6|ZN789_HUMAN;sp|Q5HY98|ZN766_HUMAN;sp|Q5JVG8|ZN506_HUMAN;sp|Q5VIY5|ZN468_HUMAN;sp|Q6ZN06|ZN813_HUMAN;sp|Q6ZN08|ZNF66_HUMAN;sp|Q76KX8|ZN534_HUMAN;sp|Q7L2R6|ZN765_HUMAN;sp|Q86XN6|ZN761_HUMAN;sp|Q86XU0|ZN677_HUMAN;sp|Q86YE8|ZN573_HUMAN;sp|Q8IW36|ZN695_HUMAN;sp|Q8IYB9|ZN595_HUMAN;sp|Q8IYX0|ZN679_HUMAN;sp|Q8N782|ZN525_HUMAN;sp|Q8N859|ZN713_HUMAN;sp|Q8N9Z0|ZN610_HUMAN;sp|Q8NB42|ZN527_HUMAN;sp|Q8TB69|ZN519_HUMAN;sp|Q8WV37|ZN480_HUMAN;sp|Q96H40|ZN486_HUMAN;sp|Q96IR2|ZN845_HUMAN;sp|Q96JC4|ZN479_HUMAN;sp|Q96JL9|ZN333_HUMAN;sp|Q96LW1|Z354B_HUMAN;sp|Q96SE7|ZN347_HUMAN;sp|Q9H7R5|ZN665_HUMAN;sp|Q9HBT8|Z286A_HUMAN;sp|Q9NV72|ZN701_HUMAN;sp|Q9P2J8|ZN624_HUMAN;sp|Q9Y2Q1|ZN257_HUMAN,1
sp|A0A2R8Y4L2|RA1L3_HUMAN,1
sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|P09651|ROA1_HUMAN,5
sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN,1
sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,8
sp|A0A2R8Y619|H2BK1_HUMAN,1
sp|A0A2R8Y619|H2BK1_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,2
sp|A0A3B3IRV3|MCTS2_HUMAN;sp|Q9ULC4|MCTS1_HUMAN,3
sp|A0A3B3IU46|RMACL_HUMAN;sp|Q9BTL3|RAMAC_HUMAN,3
sp|A0A5B9|TRBC2_HUMAN;sp|P01850|TRBC1_HUMAN;sp|P0DSE2|TRBR1_HUMAN;sp|P0DTU4|TRBR2_HUMAN,1
sp|A0A804HLA8|GBG5B_HUMAN;sp|P63218|GBG5_HUMAN,1
sp|A0A8I5KQE6|RPSA2_HUMAN;sp|P08865|RSSA_HUMAN,10
sp|A0AVT1|UBA6_HUMAN,23
sp|A0FGR8|ESYT2_HUMAN,14
sp|A0M8Q6|IGLC7_HUMAN;sp|B9A064|IGLL5_HUMAN;sp|P0CF74|IGLC6_HUMAN;sp|P0CG04|IGLC1_HUMAN;sp|P0DOX8|IGL1_HUMAN;sp|P0DOY2|IGLC2_HUMAN,1
sp|A0M8Q6|IGLC7_HUMAN;sp|P0CF74|IGLC6_HUMAN;sp|P0DOY2|IGLC2_HUMAN;sp|P0DOY3|IGLC3_HUMAN,1
sp|A0MZ66|SHOT1_HUMAN,3
sp|A1A5B4|ANO9_HUMAN,1
sp|A1IGU5|ARH37_HUMAN,1
sp|A1KXE4|F168B_HUMAN,1
sp|A1L020|MEX3A_HUMAN;sp|Q5U5Q3|MEX3C_HUMAN;sp|Q6ZN04|MEX3B_HUMAN;sp|Q86XN8|MEX3D_HUMAN,1
sp|A1L0T0|HACL2_HUMAN,3
sp|A1L390|PKHG3_HUMAN,1
sp|A1L4H1|SRCRL_HUMAN,1
sp|A2A2Z9|AN18B_HUMAN;sp|Q8IVF6|AN18A_HUMAN,1
sp|A2A3N6|PIPSL_HUMAN;sp|P55036|PSMD4_HUMAN,2
sp|A2A3N6|PIPSL_HUMAN;sp|Q99755|PI51A_HUMAN,2
sp|A2RRP1|NBAS_HUMAN,9
sp|A2RTX5|SYTC2_HUMAN,1
sp|A2RTX5|SYTC2_HUMAN;sp|P26639|SYTC_HUMAN,2
sp|A2RU54|HMX2_HUMAN,1
sp|A2RUQ5|CQ102_HUMAN,1
sp|A2RUS2|DEND3_HUMAN,1
sp|A2VDJ0|T131L_HUMAN,1
sp|A3KMH1|VWA8_HUMAN,8
sp|A3KN83|SBNO1_HUMAN,8
sp|A3KN83|SBNO1_HUMAN;sp|Q9Y2G9|SBNO2_HUMAN,2
sp|A4D0S4|LAMB4_HUMAN,2
sp|A4D1E9|GTPBA_HUMAN,2
sp|A4D1P6|WDR91_HUMAN,1
sp|A4D1S5|RAB19_HUMAN;sp|Q86YS6|RAB43_HUMAN,1
sp|A4D2H0|CTGEF_HUMAN;sp|Q86UF2|CTGE6_HUMAN;sp|Q96PC5|MIA2_HUMAN,1
sp|A4FU28|CTGE9_HUMAN;sp|P0CG41|CTGE8_HUMAN;sp|Q8IX94|CTGE4_HUMAN,1
sp|A4FU28|CTGE9_HUMAN;sp|Q96PC5|MIA2_HUMAN,1
sp|A4UGR9|XIRP2_HUMAN,2
sp|A5A3E0|POTEF_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q6S8J3|POTEE_HUMAN,2
sp|A5A3E0|POTEF_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,1
sp|A5A3E0|POTEF_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|P0CG39|POTEJ_HUMAN;sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,2
sp|A5A3E0|POTEF_HUMAN;sp|P0CG38|POTEI_HUMAN;sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q6S8J3|POTEE_HUMAN,1
sp|A5A3E0|POTEF_HUMAN;sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q562R1|ACTBL_HUMAN;sp|Q6S8J3|POTEE_HUMAN;sp|Q9BYX7|ACTBM_HUMAN,1
sp|A5PLN9|TPC13_HUMAN,2
sp|A5YKK6|CNOT1_HUMAN,34
sp|A6H8Y1|BDP1_HUMAN,1
sp|A6NC98|CC88B_HUMAN,1
sp|A6NCE7|MP3B2_HUMAN;sp|Q9GZQ8|MLP3B_HUMAN;sp|Q9H492|MLP3A_HUMAN,1
sp|A6ND91|ASPDH_HUMAN,1
sp|A6NDE4|RBY1B_HUMAN;sp|A6NEQ0|RBY1E_HUMAN;sp|P0C7P1|RBY1D_HUMAN;sp|P0DJD3|RBY1A_HUMAN;sp|P0DJD4|RBY1C_HUMAN;sp|Q15415|RBY1F_HUMAN,1
sp|A6NDG6|PGP_HUMAN,5
sp|A6NDU8|RIMC1_HUMAN,3
sp|A6NDY0|EPAB2_HUMAN;sp|Q86U42|PABP2_HUMAN,1
sp|A6NEC2|PSAL_HUMAN;sp|P55786|PSA_HUMAN,9
sp|A6NED2|RCCD1_HUMAN,2
sp|A6NF01|P121B_HUMAN;sp|A8CG34|P121C_HUMAN;sp|Q96HA1|P121A_HUMAN,1
sp|A6NFI3|ZN316_HUMAN,3
sp|A6NFQ2|TCAF2_HUMAN,1
sp|A6NGD5|ZSA5C_HUMAN;sp|P0CG00|ZSA5D_HUMAN,1
sp|A6NHG4|DDTL_HUMAN;sp|P30046|DOPD_HUMAN,4
sp|A6NHL2|TBAL3_HUMAN;sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,1
sp|A6NHL2|TBAL3_HUMAN;sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,2
sp|A6NHL2|TBAL3_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,1
sp|A6NHN0|OTOL1_HUMAN,2
sp|A6NHQ2|FBLL1_HUMAN;sp|P22087|FBRL_HUMAN,1
sp|A6NHR9|SMHD1_HUMAN,19
sp|A6NHS7|MANS4_HUMAN,1
sp|A6NHX0|CAST2_HUMAN;sp|Q8WTX7|CAST1_HUMAN,1
sp|A6NI28|RHG42_HUMAN,1
sp|A6NI87|CBY3_HUMAN,1
sp|A6NIH7|U119B_HUMAN,3
sp|A6NIK2|LR10B_HUMAN,1
sp|A6NIZ1|RP1BL_HUMAN;sp|O95716|RAB3D_HUMAN;sp|P61224|RAP1B_HUMAN;sp|P62834|RAP1A_HUMAN,1
sp|A6NIZ1|RP1BL_HUMAN;sp|P61224|RAP1B_HUMAN,1
sp|A6NIZ1|RP1BL_HUMAN;sp|P61224|RAP1B_HUMAN;sp|P62834|RAP1A_HUMAN,1
sp|A6NJ78|MET15_HUMAN,1
sp|A6NKF1|SAC31_HUMAN,1
sp|A6NKH3|RL37L_HUMAN;sp|P61513|RL37A_HUMAN,1
sp|A6NKT7|RGPD3_HUMAN;sp|O14715|RGPD8_HUMAN;sp|P0DJD0|RGPD1_HUMAN;sp|P0DJD1|RGPD2_HUMAN;sp|P49792|RBP2_HUMAN;sp|Q7Z3J3|RGPD4_HUMAN;sp|Q99666|RGPD5_HUMAN,8
sp|A6NKT7|RGPD3_HUMAN;sp|O14715|RGPD8_HUMAN;sp|P49792|RBP2_HUMAN;sp|Q7Z3J3|RGPD4_HUMAN;sp|Q99666|RGPD5_HUMAN,5
sp|A6NKT7|RGPD3_HUMAN;sp|O14715|RGPD8_HUMAN;sp|Q7Z3J3|RGPD4_HUMAN;sp|Q8IWJ2|GCC2_HUMAN;sp|Q99666|RGPD5_HUMAN,1
sp|A6NKT7|RGPD3_HUMAN;sp|P0DJD0|RGPD1_HUMAN;sp|P0DJD1|RGPD2_HUMAN;sp|P49792|RBP2_HUMAN;sp|Q7Z3J3|RGPD4_HUMAN,3
sp|A6NKT7|RGPD3_HUMAN;sp|P49792|RBP2_HUMAN,1
sp|A6NMK7|CPS4L_HUMAN;sp|O95639|CPSF4_HUMAN,1
sp|A6NMY6|AXA2L_HUMAN;sp|P07355|ANXA2_HUMAN,10
sp|A6NNY8|UBP27_HUMAN;sp|Q9UPT9|UBP22_HUMAN,3
sp|A6NNZ2|TBB8B_HUMAN;sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,2
sp|A6NNZ2|TBB8B_HUMAN;sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q3ZCM7|TBB8_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|A6NNZ2|TBB8B_HUMAN;sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q3ZCM7|TBB8_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN;sp|Q9H4B7|TBB1_HUMAN,4
sp|A6NNZ2|TBB8B_HUMAN;sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q3ZCM7|TBB8_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|A6NNZ2|TBB8B_HUMAN;sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q3ZCM7|TBB8_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|A6NNZ2|TBB8B_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q3ZCM7|TBB8_HUMAN;sp|Q9BVA1|TBB2B_HUMAN;sp|Q9H4B7|TBB1_HUMAN,1
sp|A6PVI3|NCB2L_HUMAN;sp|P52298|NCBP2_HUMAN,1
sp|A7E2Y1|MYH7B_HUMAN,1
sp|A7E2Y1|MYH7B_HUMAN;sp|P11055|MYH3_HUMAN;sp|P12882|MYH1_HUMAN;sp|P12883|MYH7_HUMAN;sp|P13533|MYH6_HUMAN;sp|P13535|MYH8_HUMAN;sp|P35579|MYH9_HUMAN;sp|P35580|MYH10_HUMAN;sp|P35749|MYH11_HUMAN;sp|Q7Z406|MYH14_HUMAN;sp|Q9UKX2|MYH2_HUMAN;sp|Q9UKX3|MYH13_HUMAN;sp|Q9Y623|MYH4_HUMAN,1
sp|A7MCY6|TBKB1_HUMAN,1
sp|A8CG34|P121C_HUMAN,1
sp|A8CG34|P121C_HUMAN;sp|Q6PJE2|POZP3_HUMAN;sp|Q96HA1|P121A_HUMAN,1
sp|A8K0Z3|WASH1_HUMAN,1
sp|A8K0Z3|WASH1_HUMAN;sp|A8MWX3|WASH4_HUMAN;sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN,1
sp|A8K0Z3|WASH1_HUMAN;sp|A8MWX3|WASH4_HUMAN;sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN;sp|Q9NQA3|WASH6_HUMAN,2
sp|A8K0Z3|WASH1_HUMAN;sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN;sp|Q9NQA3|WASH6_HUMAN,1
sp|A8MT65|ZN891_HUMAN;sp|C9JN71|ZN878_HUMAN;sp|P15621|ZNF44_HUMAN;sp|P16415|ZN823_HUMAN;sp|P17017|ZNF14_HUMAN;sp|P17024|ZNF20_HUMAN;sp|P17030|ZNF25_HUMAN;sp|P52737|ZN136_HUMAN;sp|P58317|ZN121_HUMAN;sp|Q08AG5|ZN844_HUMAN;sp|Q08ER8|ZN543_HUMAN;sp|Q0D2J5|ZN763_HUMAN;sp|Q14584|ZN266_HUMAN;sp|Q147U1|ZN846_HUMAN;sp|Q15935|ZNF77_HUMAN;sp|Q15973|ZN124_HUMAN;sp|Q32M78|ZN699_HUMAN;sp|Q3KP31|ZN791_HUMAN;sp|Q68EA5|ZNF57_HUMAN;sp|Q6ZMS4|ZN852_HUMAN;sp|Q7L945|ZN627_HUMAN;sp|Q7Z3V5|ZN571_HUMAN;sp|Q86UE3|ZN546_HUMAN;sp|Q86YE8|ZN573_HUMAN;sp|Q8IYI8|ZN440_HUMAN;sp|Q8N7K0|ZN433_HUMAN;sp|Q8N8L2|ZN491_HUMAN;sp|Q8N8Z8|ZN441_HUMAN;sp|Q8N972|ZN709_HUMAN;sp|Q8NDP4|ZN439_HUMAN;sp|Q8NDW4|ZN248_HUMAN;sp|Q8NHY6|ZFP28_HUMAN;sp|Q8TA94|ZN563_HUMAN;sp|Q8TBZ8|ZN564_HUMAN;sp|Q96BR6|ZN669_HUMAN;sp|Q96GE5|ZN799_HUMAN;sp|Q96I27|ZN625_HUMAN;sp|Q96MU6|ZN778_HUMAN;sp|Q96SR6|ZN382_HUMAN;sp|Q9BR84|ZN559_HUMAN;sp|Q9BS34|ZN670_HUMAN;sp|Q9BUY5|ZN426_HUMAN;sp|Q9BY31|ZN717_HUMAN;sp|Q9H0M5|ZN700_HUMAN;sp|Q9H7R0|ZN442_HUMAN;sp|Q9ULM2|ZN490_HUMAN;sp|Q9Y2A4|ZN443_HUMAN,1
sp|A8MT70|ZBBX_HUMAN,1
sp|A8MTA8|CMI2B_HUMAN,1
sp|A8MTJ3|GNAT3_HUMAN;sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P11488|GNAT1_HUMAN;sp|P19087|GNAT2_HUMAN;sp|P38405|GNAL_HUMAN;sp|P63092|GNAS2_HUMAN;sp|P63096|GNAI1_HUMAN;sp|Q5JWF2|GNAS1_HUMAN,1
sp|A8MTJ3|GNAT3_HUMAN;sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P11488|GNAT1_HUMAN;sp|P19087|GNAT2_HUMAN;sp|P63096|GNAI1_HUMAN,1
sp|A8MU93|CQ100_HUMAN,1
sp|A8MUU1|FB5L3_HUMAN;sp|Q01469|FABP5_HUMAN,2
sp|A8MUU9|YV023_HUMAN,1
sp|A8MVJ9|HPF1L_HUMAN;sp|Q9NWY4|HPF1_HUMAN,1
sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN,2
sp|A8MWX3|WASH4_HUMAN,1
sp|A8MXV4|NUD19_HUMAN,1
sp|A8TX70|CO6A5_HUMAN,2
sp|A9UHW6|MI4GD_HUMAN,2
sp|B0I1T2|MYO1G_HUMAN,20
sp|B0I1T2|MYO1G_HUMAN;sp|O94832|MYO1D_HUMAN,1
sp|B1ANS9|WDR64_HUMAN,1
sp|B2RPK0|HGB1A_HUMAN;sp|P09429|HMGB1_HUMAN,7
sp|B2RPK0|HGB1A_HUMAN;sp|P09429|HMGB1_HUMAN;sp|P23497|SP100_HUMAN,2
sp|B2RPK0|HGB1A_HUMAN;sp|P09429|HMGB1_HUMAN;sp|P26583|HMGB2_HUMAN,1
sp|B2RXH8|HNRC2_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN,9
sp|B5ME19|EIFCL_HUMAN;sp|Q99613|EIF3C_HUMAN,25
sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN,1
sp|C4AMC7|WASH3_HUMAN;sp|Q6VEQ5|WASH2_HUMAN;sp|Q9NQA3|WASH6_HUMAN,1
sp|C9J069|AJM1_HUMAN,1
sp|C9JLW8|MCRI1_HUMAN,4
sp|C9JRZ8|AK1BF_HUMAN;sp|O60218|AK1BA_HUMAN,1
sp|C9JRZ8|AK1BF_HUMAN;sp|P15121|ALDR_HUMAN,1
sp|D6REC4|CFA99_HUMAN,1
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN,5
sp|E9PAV3|NACAM_HUMAN;sp|Q13765|NACA_HUMAN;sp|Q9BZK3|NACP4_HUMAN,1
sp|E9PRG8|CK098_HUMAN,4
sp|G2XKQ0|SUMO5_HUMAN;sp|P63165|SUMO1_HUMAN,2
sp|H3BQW9|F229A_HUMAN,1
sp|H7BZ55|CRCC2_HUMAN,2
sp|H7BZ55|CRCC2_HUMAN;sp|P16949|STMN1_HUMAN;sp|Q93045|STMN2_HUMAN;sp|Q9H169|STMN4_HUMAN;sp|Q9NZ72|STMN3_HUMAN,1
sp|I3L1E1|CS084_HUMAN,1
sp|L0R6Q1|S35U4_HUMAN,2
sp|L0R819|ASURF_HUMAN,3
sp|L0R8F8|MIDUO_HUMAN,2
sp|O00115|DNS2A_HUMAN,5
sp|O00116|ADAS_HUMAN,13
sp|O00139|KIF2A_HUMAN,7
sp|O00139|KIF2A_HUMAN;sp|Q8N4N8|KIF2B_HUMAN,1
sp|O00139|KIF2A_HUMAN;sp|Q99661|KIF2C_HUMAN,1
sp|O00142|KITM_HUMAN,1
sp|O00148|DX39A_HUMAN,7
sp|O00148|DX39A_HUMAN;sp|Q13838|DX39B_HUMAN,11
sp|O00151|PDLI1_HUMAN,7
sp|O00154|BACH_HUMAN,15
sp|O00159|MYO1C_HUMAN,5
sp|O00160|MYO1F_HUMAN,2
sp|O00161|SNP23_HUMAN,7
sp|O00165|HAX1_HUMAN,3
sp|O00170|AIP_HUMAN,13
sp|O00178|GTPB1_HUMAN,4
sp|O00182|LEG9_HUMAN,4
sp|O00182|LEG9_HUMAN;sp|Q3B8N2|LEG9B_HUMAN;sp|Q6DKI2|LEG9C_HUMAN,2
sp|O00186|STXB3_HUMAN,2
sp|O00193|SMAP_HUMAN,5
sp|O00194|RB27B_HUMAN,1
sp|O00214|LEG8_HUMAN,6
sp|O00217|NDUS8_HUMAN,3
sp|O00231|PSD11_HUMAN,18
sp|O00232|PSD12_HUMAN,17
sp|O00233|PSMD9_HUMAN,7
sp|O00244|ATOX1_HUMAN,2
sp|O00255|MEN1_HUMAN,3
sp|O00257|CBX4_HUMAN,3
sp|O00258|GET1_HUMAN,1
sp|O00264|PGRC1_HUMAN,4
sp|O00264|PGRC1_HUMAN;sp|O15173|PGRC2_HUMAN,1
sp|O00267|SPT5H_HUMAN,22
sp|O00268|TAF4_HUMAN,4
sp|O00273|DFFA_HUMAN,6
sp|O00299|CLIC1_HUMAN,7
sp|O00303|EIF3F_HUMAN,11
sp|O00311|CDC7_HUMAN,2
sp|O00330|ODPX_HUMAN,4
sp|O00399|DCTN6_HUMAN,3
sp|O00401|WASL_HUMAN,1
sp|O00410|IPO5_HUMAN,21
sp|O00411|RPOM_HUMAN,4
sp|O00418|EF2K_HUMAN,1
sp|O00422|SAP18_HUMAN,6
sp|O00425|IF2B3_HUMAN,9
sp|O00425|IF2B3_HUMAN;sp|Q9NZI8|IF2B1_HUMAN,1
sp|O00425|IF2B3_HUMAN;sp|Q9NZI8|IF2B1_HUMAN;sp|Q9Y6M1|IF2B2_HUMAN,1
sp|O00429|DNM1L_HUMAN,20
sp|O00442|RTCA_HUMAN,2
sp|O00443|P3C2A_HUMAN,1
sp|O00459|P85B_HUMAN;sp|P27986|P85A_HUMAN,1
sp|O00459|P85B_HUMAN;sp|P27986|P85A_HUMAN;sp|Q92569|P55G_HUMAN,1
sp|O00469|PLOD2_HUMAN,2
sp|O00471|EXOC5_HUMAN,7
sp|O00483|NDUA4_HUMAN,2
sp|O00487|PSDE_HUMAN,9
sp|O00488|ZN593_HUMAN,1
sp|O00505|IMA4_HUMAN,2
sp|O00505|IMA4_HUMAN;sp|O00629|IMA3_HUMAN,2
sp|O00506|STK25_HUMAN,1
sp|O00506|STK25_HUMAN;sp|Q9P289|STK26_HUMAN,1
sp|O00506|STK25_HUMAN;sp|Q9P289|STK26_HUMAN;sp|Q9Y6E0|STK24_HUMAN,2
sp|O00507|USP9Y_HUMAN;sp|Q93008|USP9X_HUMAN,11
sp|O00533|NCHL1_HUMAN,3
sp|O00541|PESC_HUMAN,14
sp|O00560|SDCB1_HUMAN,3
sp|O00566|MPP10_HUMAN,4
sp|O00567|NOP56_HUMAN,22
sp|O00571|DDX3X_HUMAN,6
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN,17
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN;sp|P17844|DDX5_HUMAN;sp|Q92841|DDX17_HUMAN,1
sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN;sp|Q9NQI0|DDX4_HUMAN,2
