protein_group,sequence_count
sp|O75348|VATG1_HUMAN,2
sp|O75351|VPS4B_HUMAN,2
sp|O75351|VPS4B_HUMAN;sp|Q6PIW4|FIGL1_HUMAN;sp|Q9UN37|VPS4A_HUMAN,1
sp|O75352|MPU1_HUMAN,2
sp|O75367|H2AY_HUMAN,13
sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN,2
sp|O75368|SH3L1_HUMAN,3
sp|O75369|FLNB_HUMAN,79
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN,1
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,6
sp|O75369|FLNB_HUMAN;sp|Q14315|FLNC_HUMAN,3
sp|O75380|NDUS6_HUMAN,2
sp|O75390|CISY_HUMAN,12
sp|O75391|SPAG7_HUMAN,2
sp|O75396|SC22B_HUMAN,8
sp|O75400|PR40A_HUMAN,4
sp|O75431|MTX2_HUMAN,1
sp|O75436|VP26A_HUMAN,4
sp|O75439|MPPB_HUMAN,9
sp|O75475|PSIP1_HUMAN,10
sp|O75477|ERLN1_HUMAN,3
sp|O75477|ERLN1_HUMAN;sp|O94905|ERLN2_HUMAN,1
sp|O75489|NDUS3_HUMAN,5
sp|O75494|SRS10_HUMAN,2
sp|O75494|SRS10_HUMAN;sp|Q8WXF0|SRS12_HUMAN,1
sp|O75506|HSBP1_HUMAN,2
sp|O75521|ECI2_HUMAN,4
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN,1
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN;sp|Q8N7X1|RMXL3_HUMAN;sp|Q96E39|RMXL1_HUMAN,1
sp|O75531|BAF_HUMAN,4
sp|O75533|SF3B1_HUMAN,24
sp|O75534|CSDE1_HUMAN,19
sp|O75569|PRKRA_HUMAN,1
sp|O75607|NPM3_HUMAN,5
sp|O75608|LYPA1_HUMAN,2
sp|O75616|ERAL1_HUMAN,4
sp|O75643|U520_HUMAN,43
sp|O75663|TIPRL_HUMAN,1
sp|O75691|UTP20_HUMAN,2
sp|O75694|NU155_HUMAN,17
sp|O75695|XRP2_HUMAN,1
sp|O75717|WDHD1_HUMAN,5
sp|O75718|CRTAP_HUMAN,4
sp|O75746|S2512_HUMAN,3
sp|O75746|S2512_HUMAN;sp|Q9UJS0|S2513_HUMAN,3
sp|O75817|POP7_HUMAN,1
sp|O75821|EIF3G_HUMAN,6
sp|O75822|EIF3J_HUMAN,5
sp|O75828|CBR3_HUMAN,1
sp|O75828|CBR3_HUMAN;sp|P16152|CBR1_HUMAN,2
sp|O75832|PSD10_HUMAN,2
sp|O75844|FACE1_HUMAN,2
sp|O75874|IDHC_HUMAN,10
sp|O75880|SCO1_HUMAN,1
sp|O75914|PAK3_HUMAN;sp|Q13153|PAK1_HUMAN;sp|Q13177|PAK2_HUMAN,1
sp|O75915|PRAF3_HUMAN,2
sp|O75923|DYSF_HUMAN;sp|Q9NZM1|MYOF_HUMAN,1
sp|O75935|DCTN3_HUMAN,1
sp|O75937|DNJC8_HUMAN,4
sp|O75940|SPF30_HUMAN,1
sp|O75947|ATP5H_HUMAN,6
sp|O75955|FLOT1_HUMAN,8
sp|O75962|TRIO_HUMAN,5
sp|O75964|ATP5L_HUMAN,1
sp|O76003|GLRX3_HUMAN,12
sp|O76021|RL1D1_HUMAN,10
sp|O76031|CLPX_HUMAN,4
sp|O76070|SYUG_HUMAN,2
sp|O76071|CIAO1_HUMAN,2
sp|O76094|SRP72_HUMAN,10
sp|O94760|DDAH1_HUMAN,5
sp|O94776|MTA2_HUMAN,8
sp|O94808|GFPT2_HUMAN;sp|Q06210|GFPT1_HUMAN,3
sp|O94826|TOM70_HUMAN,5
sp|O94874|UFL1_HUMAN,3
sp|O94875|SRBS2_HUMAN,1
sp|O94888|UBXN7_HUMAN,3
sp|O94903|PLPHP_HUMAN,1
sp|O94905|ERLN2_HUMAN,4
sp|O94906|PRP6_HUMAN,16
sp|O94925|GLSK_HUMAN,13
sp|O94973|AP2A2_HUMAN;sp|O95782|AP2A1_HUMAN,3
sp|O94979|SC31A_HUMAN,14
sp|O94992|HEXI1_HUMAN,4
sp|O95070|YIF1A_HUMAN,1
sp|O95104|SCAF4_HUMAN;sp|Q9UPN6|SCAF8_HUMAN,2
sp|O95140|MFN2_HUMAN,2
sp|O95155|UBE4B_HUMAN,2
sp|O95159|ZFPL1_HUMAN,1
sp|O95163|ELP1_HUMAN,12
sp|O95197|RTN3_HUMAN,1
sp|O95202|LETM1_HUMAN,11
sp|O95218|ZRAB2_HUMAN,5
sp|O95219|SNX4_HUMAN,1
sp|O95232|LC7L3_HUMAN,3
sp|O95239|KIF4A_HUMAN,2
sp|O95239|KIF4A_HUMAN;sp|Q2VIQ3|KIF4B_HUMAN,2
sp|O95239|KIF4A_HUMAN;sp|Q2VIQ3|KIF4B_HUMAN;sp|Q6ZMV9|KIF6_HUMAN;sp|Q9Y496|KIF3A_HUMAN,1
sp|O95251|KAT7_HUMAN,1
sp|O95292|VAPB_HUMAN,3
sp|O95292|VAPB_HUMAN;sp|Q9P0L0|VAPA_HUMAN,1
sp|O95299|NDUAA_HUMAN,2
sp|O95302|FKBP9_HUMAN,4
sp|O95336|6PGL_HUMAN,7
sp|O95347|SMC2_HUMAN,19
sp|O95352|ATG7_HUMAN,2
sp|O95361|TRI16_HUMAN,4
sp|O95361|TRI16_HUMAN;sp|Q309B1|TR16L_HUMAN,4
sp|O95372|LYPA2_HUMAN,2
sp|O95373|IPO7_HUMAN,13
sp|O95394|AGM1_HUMAN,3
sp|O95399|UTS2_HUMAN,1
sp|O95433|AHSA1_HUMAN,12
sp|O95453|PARN_HUMAN,2
sp|O95456|PSMG1_HUMAN,1
sp|O95478|NSA2_HUMAN,1
sp|O95486|SC24A_HUMAN,4
sp|O95487|SC24B_HUMAN,2
sp|O95571|ETHE1_HUMAN,1
sp|O95573|ACSL3_HUMAN,7
sp|O95602|RPA1_HUMAN,6
sp|O95622|ADCY5_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P05787|K2C8_HUMAN,1
sp|O95716|RAB3D_HUMAN,1
sp|O95716|RAB3D_HUMAN;sp|P20336|RAB3A_HUMAN;sp|P20337|RAB3B_HUMAN;sp|P20338|RAB4A_HUMAN;sp|P61006|RAB8A_HUMAN;sp|P61018|RAB4B_HUMAN;sp|P61026|RAB10_HUMAN;sp|P61106|RAB14_HUMAN;sp|P62820|RAB1A_HUMAN;sp|Q15286|RAB35_HUMAN;sp|Q15771|RAB30_HUMAN;sp|Q6IQ22|RAB12_HUMAN;sp|Q86YS6|RAB43_HUMAN;sp|Q92928|RAB1C_HUMAN;sp|Q92930|RAB8B_HUMAN;sp|Q96AX2|RAB37_HUMAN;sp|Q96DA2|RB39B_HUMAN;sp|Q96E17|RAB3C_HUMAN;sp|Q9H0U4|RAB1B_HUMAN,1
sp|O95721|SNP29_HUMAN,1
sp|O95747|OXSR1_HUMAN,5
sp|O95757|HS74L_HUMAN,10
sp|O95757|HS74L_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95758|PTBP3_HUMAN,2
sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN,1
sp|O95777|LSM8_HUMAN,4
sp|O95782|AP2A1_HUMAN,17
sp|O95801|TTC4_HUMAN,1
sp|O95816|BAG2_HUMAN,6
sp|O95817|BAG3_HUMAN,4
sp|O95825|QORL1_HUMAN,1
sp|O95831|AIFM1_HUMAN,9
sp|O95861|BPNT1_HUMAN,2
sp|O95864|FADS2_HUMAN,4
sp|O95881|TXD12_HUMAN,3
sp|O95983|MBD3_HUMAN,1
sp|O96000|NDUBA_HUMAN,2
sp|O96005|CLPT1_HUMAN,1
sp|O96008|TOM40_HUMAN,6
sp|O96019|ACL6A_HUMAN,7
sp|P00167|CYB5_HUMAN,3
sp|P00338|LDHA_HUMAN,15
sp|P00338|LDHA_HUMAN;sp|P07195|LDHB_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN,1
sp|P00367|DHE3_HUMAN,5
sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,7
sp|P00374|DYR_HUMAN,3
sp|P00387|NB5R3_HUMAN,9
sp|P00390|GSHR_HUMAN,12
sp|P00403|COX2_HUMAN,4
sp|P00441|SODC_HUMAN,5
sp|P00451|FA8_HUMAN,1
sp|P00491|PNPH_HUMAN,12
sp|P00492|HPRT_HUMAN,8
sp|P00505|AATM_HUMAN,13
sp|P00533|EGFR_HUMAN,4
sp|P00558|PGK1_HUMAN,15
sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN,4
sp|P00568|KAD1_HUMAN,4
sp|P00734|THRB_HUMAN,2
sp|P00966|ASSY_HUMAN,2
sp|P01023|A2MG_HUMAN;sp|P20742|PZP_HUMAN,1
sp|P01024|CO3_HUMAN,2
sp|P01889|HLAB_HUMAN,2
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P10321|HLAC_HUMAN;sp|P13747|HLAE_HUMAN,1
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN,2
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1
sp|P02042|HBD_HUMAN;sp|P68871|HBB_HUMAN,1
sp|P02452|CO1A1_HUMAN,9
sp|P02461|CO3A1_HUMAN,8
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q8N1A0|KT222_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P02533|K1C14_HUMAN;sp|Q04695|K1C17_HUMAN,5
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P48668|K2C6C_HUMAN,1
sp|P02545|LMNA_HUMAN,34
sp|P02649|APOE_HUMAN,1
sp|P02751|FINC_HUMAN,1
sp|P02765|FETUA_HUMAN,2
sp|P02768|ALBU_HUMAN,5
sp|P02786|TFR1_HUMAN,23
sp|P02788|TRFL_HUMAN,2
sp|P02794|FRIH_HUMAN,2
sp|P02795|MT2_HUMAN,1
sp|P02795|MT2_HUMAN;sp|P04732|MT1E_HUMAN;sp|P13640|MT1G_HUMAN;sp|P80297|MT1X_HUMAN;sp|Q8N339|MT1M_HUMAN,1
sp|P04004|VTNC_HUMAN,1
sp|P04040|CATA_HUMAN,9
sp|P04075|ALDOA_HUMAN,17
sp|P04075|ALDOA_HUMAN;sp|P09972|ALDOC_HUMAN,2
sp|P04080|CYTB_HUMAN,4
sp|P04083|ANXA1_HUMAN,18
sp|P04150|GCR_HUMAN,4
sp|P04179|SODM_HUMAN,5
sp|P04181|OAT_HUMAN,6
sp|P04216|THY1_HUMAN,2
sp|P04264|K2C1_HUMAN,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN;sp|Q7Z794|K2C1B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|Q9BUF5|TBB6_HUMAN,1
sp|P04406|G3P_HUMAN,16
sp|P04632|CPNS1_HUMAN,4
sp|P04732|MT1E_HUMAN,1
sp|P04792|HSPB1_HUMAN,8
sp|P04818|TYSY_HUMAN,6
sp|P04843|RPN1_HUMAN,17
sp|P04844|RPN2_HUMAN,11
sp|P04899|GNAI2_HUMAN,7
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN,1
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P63096|GNAI1_HUMAN,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q7L7L0|H2A3_HUMAN,1
sp|P05023|AT1A1_HUMAN,11
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,2
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,2
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,2
sp|P05026|AT1B1_HUMAN,3
sp|P05067|A4_HUMAN,1
sp|P05091|ALDH2_HUMAN,10
sp|P05114|HMGN1_HUMAN,2
sp|P05141|ADT2_HUMAN,4
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,3
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,3
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,2
sp|P05161|ISG15_HUMAN,2
sp|P05186|PPBT_HUMAN,8
sp|P05187|PPB1_HUMAN,1
sp|P05198|IF2A_HUMAN,15
sp|P05386|RLA1_HUMAN,2
sp|P05387|RLA2_HUMAN,6
sp|P05388|RLA0_HUMAN,4
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8
sp|P05455|LA_HUMAN,11
sp|P05556|ITB1_HUMAN,18
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN,2
sp|P05783|K1C18_HUMAN,24
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,1
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,1
sp|P05787|K2C8_HUMAN,26
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1
sp|P06132|DCUP_HUMAN,6
sp|P06280|AGAL_HUMAN,1
sp|P06396|GELS_HUMAN,6
sp|P06454|PTMA_HUMAN,2
sp|P06493|CDK1_HUMAN,8
sp|P06576|ATPB_HUMAN,20
sp|P06703|S10A6_HUMAN,3
sp|P06730|IF4E_HUMAN,3
sp|P06733|ENOA_HUMAN,18
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,3
sp|P06737|PYGL_HUMAN,13
sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN,1
sp|P06744|G6PI_HUMAN,19
sp|P06748|NPM_HUMAN,6
sp|P06753|TPM3_HUMAN,4
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,3
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,1
sp|P06756|ITAV_HUMAN,11
sp|P06858|LIPL_HUMAN,4
sp|P06865|HEXA_HUMAN,3
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,1
sp|P07099|HYEP_HUMAN,10
sp|P07108|ACBP_HUMAN,3
sp|P07195|LDHB_HUMAN,13
sp|P07205|PGK2_HUMAN,1
sp|P07237|PDIA1_HUMAN,18
sp|P07305|H10_HUMAN,2
sp|P07311|ACYP1_HUMAN,1
sp|P07339|CATD_HUMAN,8
sp|P07355|ANXA2_HUMAN,5
sp|P07384|CAN1_HUMAN,12
sp|P07437|TBB5_HUMAN,4
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,2
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3
sp|P07602|SAP_HUMAN,3
sp|P07686|HEXB_HUMAN,8
sp|P07737|PROF1_HUMAN,7
sp|P07741|APT_HUMAN,4
sp|P07814|SYEP_HUMAN,44
sp|P07858|CATB_HUMAN,1
sp|P07900|HS90A_HUMAN,14
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,2
sp|P07900|HS90A_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P07910|HNRPC_HUMAN,4
sp|P07919|QCR6_HUMAN,2
sp|P07942|LAMB1_HUMAN,3
sp|P07951|TPM2_HUMAN,3
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,3
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,3
sp|P07954|FUMH_HUMAN,9
sp|P07996|TSP1_HUMAN,2
sp|P08047|SP1_HUMAN,1
sp|P08133|ANXA6_HUMAN,19
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,4
sp|P08174|DAF_HUMAN,4
sp|P08195|4F2_HUMAN,24
sp|P08237|PFKAM_HUMAN,17
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,2
sp|P08238|HS90B_HUMAN,11
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,1
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,8
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,2
sp|P08240|SRPRA_HUMAN,7
sp|P08243|ASNS_HUMAN,10
sp|P08559|ODPA_HUMAN,7
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,2
sp|P08574|CY1_HUMAN,2
sp|P08579|RU2B_HUMAN,3
sp|P08581|MET_HUMAN,1
sp|P08621|RU17_HUMAN,9
sp|P08670|VIME_HUMAN,28
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,1
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,2
sp|P08708|RS17_HUMAN,6
sp|P08727|K1C19_HUMAN,3
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,1
sp|P08729|K2C7_HUMAN,20
sp|P08729|K2C7_HUMAN;sp|Q14CN4|K2C72_HUMAN,1
sp|P08729|K2C7_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|P08754|GNAI3_HUMAN,2
sp|P08758|ANXA5_HUMAN,14
sp|P08779|K1C16_HUMAN,1
sp|P08865|RSSA_HUMAN,3
sp|P08962|CD63_HUMAN,1
sp|P09012|SNRPA_HUMAN,2
sp|P09038|FGF2_HUMAN,2
sp|P09104|ENOG_HUMAN,2
sp|P09110|THIK_HUMAN,1
sp|P09132|SRP19_HUMAN,1
sp|P09211|GSTP1_HUMAN,9
sp|P09234|RU1C_HUMAN,1
sp|P09382|LEG1_HUMAN,7
sp|P09417|DHPR_HUMAN,4
sp|P09429|HMGB1_HUMAN,3
sp|P09488|GSTM1_HUMAN;sp|P28161|GSTM2_HUMAN;sp|Q03013|GSTM4_HUMAN,3
sp|P09488|GSTM1_HUMAN;sp|P46439|GSTM5_HUMAN;sp|Q03013|GSTM4_HUMAN,1
sp|P09488|GSTM1_HUMAN;sp|Q03013|GSTM4_HUMAN,1
sp|P09493|TPM1_HUMAN,5
sp|P09496|CLCA_HUMAN,2
sp|P09497|CLCB_HUMAN,2
sp|P09525|ANXA4_HUMAN,10
sp|P09543|CN37_HUMAN,6
sp|P09601|HMOX1_HUMAN,7
sp|P09622|DLDH_HUMAN,9
sp|P09651|ROA1_HUMAN,1
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,3
sp|P09661|RU2A_HUMAN,5
sp|P09758|TACD2_HUMAN,1
sp|P09874|PARP1_HUMAN,24
sp|P09884|DPOLA_HUMAN,4
sp|P09960|LKHA4_HUMAN,11
sp|P09972|ALDOC_HUMAN,2
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,3
sp|P0C0S8|H2A1_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P0C7P4|UCRIL_HUMAN,1
sp|P0C7P4|UCRIL_HUMAN;sp|P47985|UCRI_HUMAN,3
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,4
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,4
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,10
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11021|BIP_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P34931|HS71L_HUMAN;sp|P54652|HSP72_HUMAN,1
