protein_group,sequence_count
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,1
sp|P04406|G3P_HUMAN,6
sp|P04843|RPN1_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,1
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,1
sp|P05387|RLA2_HUMAN,2
sp|P05388|RLA0_HUMAN,2
sp|P05783|K1C18_HUMAN,4
sp|P05787|K2C8_HUMAN,9
sp|P06576|ATPB_HUMAN,6
sp|P06733|ENOA_HUMAN,6
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN,1
sp|P06748|NPM_HUMAN,2
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,1
sp|P07195|LDHB_HUMAN,4
sp|P07355|ANXA2_HUMAN,2
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,1
sp|P07737|PROF1_HUMAN,3
sp|P07900|HS90A_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q12931|TRAP1_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FG1|HS904_HUMAN,1
sp|P08238|HS90B_HUMAN,3
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,1
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,1
sp|P08670|VIME_HUMAN,4
sp|P08729|K2C7_HUMAN,4
sp|P08758|ANXA5_HUMAN,1
sp|P09012|SNRPA_HUMAN,1
sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN,1
sp|P0C0S5|H2AZ_HUMAN;sp|Q71UI9|H2AV_HUMAN,1
sp|P0CG47|UBB_HUMAN;sp|P0CG48|UBC_HUMAN;sp|P62979|RS27A_HUMAN;sp|P62987|RL40_HUMAN,1
sp|P0DME0|SETLP_HUMAN;sp|Q01105|SET_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P34931|HS71L_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN,2
sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|P68366|TBA4A_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN;sp|Q9NY65|TBA8_HUMAN,1
sp|P0DPH7|TBA3C_HUMAN;sp|P0DPH8|TBA3D_HUMAN;sp|P68363|TBA1B_HUMAN;sp|Q6PEY2|TBA3E_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,1
sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16403|H12_HUMAN,2
sp|P10599|THIO_HUMAN,1
sp|P10809|CH60_HUMAN,4
sp|P11021|BIP_HUMAN,5
sp|P11047|LAMC1_HUMAN,1
sp|P11142|HSP7C_HUMAN,3
sp|P11142|HSP7C_HUMAN;sp|P17066|HSP76_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN,1
sp|P12004|PCNA_HUMAN,2
sp|P13010|XRCC5_HUMAN,1
sp|P13639|EF2_HUMAN,3
sp|P13645|K1C10_HUMAN,1
sp|P14174|MIF_HUMAN,1
sp|P14618|KPYM_HUMAN,7
sp|P14618|KPYM_HUMAN;sp|P30613|KPYR_HUMAN,1
sp|P14625|ENPL_HUMAN,1
sp|P14678|RSMB_HUMAN;sp|P63162|RSMN_HUMAN,1
sp|P15259|PGAM2_HUMAN;sp|P18669|PGAM1_HUMAN,1
sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,2
sp|P17844|DDX5_HUMAN;sp|Q92841|DDX17_HUMAN,1
sp|P18085|ARF4_HUMAN;sp|P61204|ARF3_HUMAN;sp|P84077|ARF1_HUMAN;sp|P84085|ARF5_HUMAN,1
sp|P18124|RL7_HUMAN,1
sp|P19338|NUCL_HUMAN,3
sp|P21333|FLNA_HUMAN,3
sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,1
sp|P21796|VDAC1_HUMAN,1
sp|P22626|ROA2_HUMAN,2
sp|P23284|PPIB_HUMAN,1
sp|P23396|RS3_HUMAN,4
sp|P23528|COF1_HUMAN,3
sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN,1
sp|P25705|ATPA_HUMAN,2
sp|P26368|U2AF2_HUMAN,1
sp|P26373|RL13_HUMAN,1
sp|P26447|S10A4_HUMAN,1
sp|P26599|PTBP1_HUMAN,2
sp|P26641|EF1G_HUMAN,3
sp|P27348|1433T_HUMAN,1
sp|P27348|1433T_HUMAN;sp|P31946|1433B_HUMAN;sp|P31947|1433S_HUMAN;sp|P61981|1433G_HUMAN;sp|P62258|1433E_HUMAN;sp|P63104|1433Z_HUMAN;sp|Q04917|1433F_HUMAN,1
sp|P27635|RL10_HUMAN,2
sp|P27708|PYR1_HUMAN;sp|P31327|CPSM_HUMAN,1
sp|P27824|CALX_HUMAN,1
sp|P29401|TKT_HUMAN,2
sp|P30041|PRDX6_HUMAN,3
sp|P30050|RL12_HUMAN,2
sp|P30101|PDIA3_HUMAN,1
sp|P31153|METK2_HUMAN,3
sp|P31327|CPSM_HUMAN,6
sp|P31949|S10AB_HUMAN,1
sp|P32969|RL9_HUMAN,1
sp|P35268|RL22_HUMAN,1
sp|P35579|MYH9_HUMAN,1
sp|P36578|RL4_HUMAN,1
sp|P38646|GRP75_HUMAN,2
sp|P39019|RS19_HUMAN,1
sp|P41091|IF2G_HUMAN;sp|Q2VIR3|IF2GL_HUMAN,1
sp|P46776|RL27A_HUMAN,1
sp|P46783|RS10_HUMAN,1
sp|P46783|RS10_HUMAN;sp|Q9NQ39|RS10L_HUMAN,1
sp|P49736|MCM2_HUMAN,1
sp|P50914|RL14_HUMAN,1
sp|P52907|CAZA1_HUMAN,1
sp|P53999|TCP4_HUMAN,1
sp|P60174|TPIS_HUMAN,3
sp|P60709|ACTB_HUMAN;sp|P62736|ACTA_HUMAN;sp|P63261|ACTG_HUMAN;sp|P63267|ACTH_HUMAN;sp|P68032|ACTC_HUMAN;sp|P68133|ACTS_HUMAN;sp|Q562R1|ACTBL_HUMAN,1
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN,3
sp|P60709|ACTB_HUMAN;sp|P63261|ACTG_HUMAN;sp|Q6S8J3|POTEE_HUMAN,1
sp|P60842|IF4A1_HUMAN,2
sp|P60842|IF4A1_HUMAN;sp|Q14240|IF4A2_HUMAN,1
sp|P60900|PSA6_HUMAN,1
sp|P60903|S10AA_HUMAN,1
sp|P61247|RS3A_HUMAN,1
sp|P61254|RL26_HUMAN;sp|Q9UNX3|RL26L_HUMAN,1
sp|P61604|CH10_HUMAN,2
sp|P61978|HNRPK_HUMAN,2
sp|P62191|PRS4_HUMAN,1
sp|P62241|RS8_HUMAN,1
sp|P62258|1433E_HUMAN,1
sp|P62263|RS14_HUMAN,1
sp|P62277|RS13_HUMAN,1
sp|P62424|RL7A_HUMAN,1
sp|P62701|RS4X_HUMAN,1
sp|P62753|RS6_HUMAN,1
sp|P62805|H4_HUMAN,4
sp|P62820|RAB1A_HUMAN;sp|Q9H0U4|RAB1B_HUMAN,1
sp|P62826|RAN_HUMAN,1
sp|P62851|RS25_HUMAN,2
sp|P62913|RL11_HUMAN,1
sp|P62937|PPIA_HUMAN,5
sp|P63104|1433Z_HUMAN,1
sp|P63244|RACK1_HUMAN,1
sp|P68104|EF1A1_HUMAN;sp|Q05639|EF1A2_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,3
sp|P68104|EF1A1_HUMAN;sp|Q5VTE0|EF1A3_HUMAN,5
sp|P68363|TBA1B_HUMAN;sp|Q71U36|TBA1A_HUMAN;sp|Q9BQE3|TBA1C_HUMAN,2
sp|P69905|HBA_HUMAN,3
sp|P78371|TCPB_HUMAN,2
sp|P81605|DCD_HUMAN,1
sp|P84090|ERH_HUMAN,1
sp|Q00610|CLH1_HUMAN,1
sp|Q00839|HNRPU_HUMAN,5
sp|Q01082|SPTB2_HUMAN,1
sp|Q02809|PLOD1_HUMAN,1
sp|Q04695|K1C17_HUMAN,2
sp|Q06830|PRDX1_HUMAN,1
sp|Q07020|RL18_HUMAN,2
sp|Q07021|C1QBP_HUMAN,1
sp|Q07955|SRSF1_HUMAN,1
sp|Q08211|DHX9_HUMAN,1
sp|Q14103|HNRPD_HUMAN,1
sp|Q15181|IPYR_HUMAN,1
sp|Q15185|TEBP_HUMAN,1
sp|Q16576|RBBP7_HUMAN,1
sp|Q8NC51|SERB1_HUMAN,1
sp|Q99623|PHB2_HUMAN,1
sp|Q9BQE3|TBA1C_HUMAN,1
