protein_group,sequence_count
sp|O43396|TXNL1_HUMAN,11
sp|O43399|TPD54_HUMAN,12
sp|O43414|ERI3_HUMAN,4
sp|O43422|P52K_HUMAN,1
sp|O43423|AN32C_HUMAN;sp|O95626|AN32D_HUMAN;sp|P39687|AN32A_HUMAN;sp|Q92688|AN32B_HUMAN,1
sp|O43423|AN32C_HUMAN;sp|P39687|AN32A_HUMAN,1
sp|O43432|IF4G3_HUMAN,3
sp|O43432|IF4G3_HUMAN;sp|Q04637|IF4G1_HUMAN,5
sp|O43447|PPIH_HUMAN,8
sp|O43464|HTRA2_HUMAN,3
sp|O43464|HTRA2_HUMAN;sp|P83110|HTRA3_HUMAN,1
sp|O43488|ARK72_HUMAN,4
sp|O43488|ARK72_HUMAN;sp|Q8NHP1|ARK74_HUMAN,2
sp|O43491|E41L2_HUMAN,25
sp|O43491|E41L2_HUMAN;sp|Q9Y2J2|E41L3_HUMAN,3
sp|O43504|LTOR5_HUMAN,4
sp|O43505|B4GA1_HUMAN,1
sp|O43583|DENR_HUMAN,5
sp|O43592|XPOT_HUMAN,14
sp|O43598|DNPH1_HUMAN,6
sp|O43615|TIM44_HUMAN,5
sp|O43617|TPPC3_HUMAN,3
sp|O43633|CHM2A_HUMAN,6
sp|O43660|PLRG1_HUMAN,10
sp|O43663|PRC1_HUMAN,4
sp|O43665|RGS10_HUMAN,1
sp|O43670|ZN207_HUMAN,2
sp|O43674|NDUB5_HUMAN,2
sp|O43676|NDUB3_HUMAN,2
sp|O43678|NDUA2_HUMAN,3
sp|O43681|GET3_HUMAN,8
sp|O43684|BUB3_HUMAN,9
sp|O43707|ACTN4_HUMAN,36
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN,6
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN,3
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|P35609|ACTN2_HUMAN;sp|Q08043|ACTN3_HUMAN,6
sp|O43707|ACTN4_HUMAN;sp|P12814|ACTN1_HUMAN;sp|Q08043|ACTN3_HUMAN,1
sp|O43707|ACTN4_HUMAN;sp|P35609|ACTN2_HUMAN,1
sp|O43707|ACTN4_HUMAN;sp|Q9H254|SPTN4_HUMAN,1
sp|O43708|MAAI_HUMAN,1
sp|O43709|BUD23_HUMAN,2
sp|O43715|TRIA1_HUMAN,3
sp|O43719|HTSF1_HUMAN,4
sp|O43739|CYH3_HUMAN;sp|Q15438|CYH1_HUMAN;sp|Q99418|CYH2_HUMAN,1
sp|O43747|AP1G1_HUMAN,10
sp|O43752|STX6_HUMAN,1
sp|O43760|SNG2_HUMAN,4
sp|O43765|SGTA_HUMAN,5
sp|O43768|ENSA_HUMAN,5
sp|O43768|ENSA_HUMAN;sp|P56211|ARP19_HUMAN,1
sp|O43772|MCAT_HUMAN,4
sp|O43776|SYNC_HUMAN,12
sp|O43795|MYO1B_HUMAN,11
sp|O43795|MYO1B_HUMAN;sp|Q9UBC5|MYO1A_HUMAN,2
sp|O43808|PM34_HUMAN,1
sp|O43809|CPSF5_HUMAN,6
sp|O43813|LANC1_HUMAN,7
sp|O43815|STRN_HUMAN,1
sp|O43818|U3IP2_HUMAN,6
sp|O43819|SCO2_HUMAN,3
sp|O43823|AKAP8_HUMAN,3
sp|O43824|GTPB6_HUMAN,1
sp|O43837|IDH3B_HUMAN,8
sp|O43847|NRDC_HUMAN,18
sp|O43852|CALU_HUMAN,13
sp|O43854|EDIL3_HUMAN,11
sp|O43865|SAHH2_HUMAN,11
sp|O43865|SAHH2_HUMAN;sp|Q96HN2|SAHH3_HUMAN,7
sp|O43896|KIF1C_HUMAN,1
sp|O43896|KIF1C_HUMAN;sp|Q96L93|KI16B_HUMAN;sp|Q9H1H9|KI13A_HUMAN;sp|Q9NQT8|KI13B_HUMAN;sp|Q9P2P6|STAR9_HUMAN,1
sp|O43913|ORC5_HUMAN,3
sp|O43920|NDUS5_HUMAN,2
sp|O43924|PDE6D_HUMAN,2
sp|O43929|ORC4_HUMAN,3
sp|O43930|PRKY_HUMAN;sp|P49137|MAPK2_HUMAN;sp|P51817|PRKX_HUMAN;sp|Q16644|MAPK3_HUMAN;sp|Q96PN8|TSSK3_HUMAN,1
sp|O60216|RAD21_HUMAN,11
sp|O60216|RAD21_HUMAN;sp|Q9H4I0|RD21L_HUMAN,1
sp|O60220|TIM8A_HUMAN,3
sp|O60231|DHX16_HUMAN,7
sp|O60232|ZNRD2_HUMAN,4
sp|O60256|KPRB_HUMAN,6
sp|O60256|KPRB_HUMAN;sp|Q14558|KPRA_HUMAN,2
sp|O60264|SMCA5_HUMAN,22
sp|O60264|SMCA5_HUMAN;sp|P28370|SMCA1_HUMAN,6
sp|O60271|JIP4_HUMAN,11
sp|O60271|JIP4_HUMAN;sp|Q9UPT6|JIP3_HUMAN,3
sp|O60282|KIF5C_HUMAN;sp|P33176|KINH_HUMAN;sp|Q12840|KIF5A_HUMAN,7
sp|O60287|NPA1P_HUMAN,3
sp|O60306|AQR_HUMAN,7
sp|O60306|AQR_HUMAN;sp|Q5JTH9|RRP12_HUMAN,1
sp|O60308|CE104_HUMAN;sp|Q5VTR2|BRE1A_HUMAN,1
sp|O60313|OPA1_HUMAN,17
sp|O60318|GANP_HUMAN,1
sp|O60333|KIF1B_HUMAN,2
sp|O60333|KIF1B_HUMAN;sp|Q12756|KIF1A_HUMAN,1
sp|O60341|KDM1A_HUMAN,10
sp|O60343|TBCD4_HUMAN,9
sp|O60361|NDK8_HUMAN;sp|P15531|NDKA_HUMAN;sp|P22392|NDKB_HUMAN,3
sp|O60361|NDK8_HUMAN;sp|P22392|NDKB_HUMAN,3
sp|O60427|FADS1_HUMAN,5
sp|O60437|PEPL_HUMAN,18
sp|O60443|GSDME_HUMAN,8
sp|O60488|ACSL4_HUMAN,10
sp|O60488|ACSL4_HUMAN;sp|O95573|ACSL3_HUMAN,1
sp|O60493|SNX3_HUMAN,5
sp|O60493|SNX3_HUMAN;sp|Q9UMY4|SNX12_HUMAN,2
sp|O60499|STX10_HUMAN,2
sp|O60502|OGA_HUMAN,9
sp|O60504|VINEX_HUMAN,2
sp|O60506|HNRPQ_HUMAN,14
sp|O60508|PRP17_HUMAN,4
sp|O60518|RNBP6_HUMAN,4
sp|O60524|NEMF_HUMAN,6
sp|O60547|GMDS_HUMAN,5
sp|O60551|NMT2_HUMAN;sp|P30419|NMT1_HUMAN,4
sp|O60563|CCNT1_HUMAN,2
sp|O60568|PLOD3_HUMAN,17
sp|O60610|DIAP1_HUMAN,23
sp|O60613|SEP15_HUMAN,3
sp|O60641|AP180_HUMAN;sp|Q13492|PICAL_HUMAN,1
sp|O60645|EXOC3_HUMAN,6
sp|O60664|PLIN3_HUMAN,12
sp|O60669|MOT2_HUMAN,1
sp|O60671|RAD1_HUMAN,2
sp|O60678|ANM3_HUMAN,4
sp|O60684|IMA7_HUMAN,4
sp|O60684|IMA7_HUMAN;sp|P52294|IMA5_HUMAN,1
sp|O60701|UGDH_HUMAN,20
sp|O60716|CTND1_HUMAN,18
sp|O60725|ICMT_HUMAN,1
sp|O60739|EIF1B_HUMAN;sp|P41567|EIF1_HUMAN,3
sp|O60749|SNX2_HUMAN,10
sp|O60749|SNX2_HUMAN;sp|Q13596|SNX1_HUMAN,1
sp|O60762|DPM1_HUMAN,3
sp|O60763|USO1_HUMAN,13
sp|O60783|RT14_HUMAN,1
sp|O60784|TOM1_HUMAN,5
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,1
sp|O60814|H2B1K_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN,2
sp|O60826|CCD22_HUMAN,5
sp|O60828|PQBP1_HUMAN,3
sp|O60832|DKC1_HUMAN,15
sp|O60841|IF2P_HUMAN,19
sp|O60869|EDF1_HUMAN,5
sp|O60879|DIAP2_HUMAN,3
sp|O60884|DNJA2_HUMAN,10
sp|O60885|BRD4_HUMAN,2
sp|O60885|BRD4_HUMAN;sp|Q15059|BRD3_HUMAN,3
sp|O60888|CUTA_HUMAN,5
sp|O60907|TBL1X_HUMAN;sp|Q9BQ87|TBL1Y_HUMAN;sp|Q9BZK7|TBL1R_HUMAN,2
sp|O60907|TBL1X_HUMAN;sp|Q9BZK7|TBL1R_HUMAN,1
sp|O60921|HUS1_HUMAN,1
sp|O60925|PFD1_HUMAN,3
sp|O60927|PP1RB_HUMAN,1
sp|O60936|NOL3_HUMAN,2
sp|O75027|ABCB7_HUMAN,5
sp|O75037|KI21B_HUMAN;sp|Q2M1P5|KIF7_HUMAN;sp|Q7Z4S6|KI21A_HUMAN;sp|Q86VH2|KIF27_HUMAN,1
sp|O75044|SRGP2_HUMAN;sp|P0DJJ0|SRG2C_HUMAN;sp|P0DMP2|SRG2B_HUMAN,1
sp|O75083|WDR1_HUMAN,21
sp|O75116|ROCK2_HUMAN,25
sp|O75116|ROCK2_HUMAN;sp|Q13464|ROCK1_HUMAN,3
sp|O75122|CLAP2_HUMAN,3
sp|O75122|CLAP2_HUMAN;sp|Q7Z460|CLAP1_HUMAN,2
sp|O75127|PTCD1_HUMAN,2
sp|O75128|COBL_HUMAN,9
sp|O75131|CPNE3_HUMAN,9
sp|O75131|CPNE3_HUMAN;sp|O95741|CPNE6_HUMAN;sp|Q86YQ8|CPNE8_HUMAN;sp|Q8IYJ1|CPNE9_HUMAN;sp|Q96A23|CPNE4_HUMAN;sp|Q96FN4|CPNE2_HUMAN;sp|Q9HCH3|CPNE5_HUMAN;sp|Q9UBL6|CPNE7_HUMAN,1
sp|O75150|BRE1B_HUMAN,9
sp|O75150|BRE1B_HUMAN;sp|Q5VTR2|BRE1A_HUMAN,1
sp|O75152|ZC11A_HUMAN,3
sp|O75153|CLU_HUMAN,19
sp|O75153|CLU_HUMAN;sp|Q9Y5I4|PCDC2_HUMAN,1
sp|O75155|CAND2_HUMAN;sp|Q86VP6|CAND1_HUMAN,2
sp|O75165|DJC13_HUMAN,14
sp|O75170|PP6R2_HUMAN;sp|Q5H9R7|PP6R3_HUMAN,1
sp|O75175|CNOT3_HUMAN,3
sp|O75179|ANR17_HUMAN,1
sp|O75179|ANR17_HUMAN;sp|Q8IWZ3|ANKH1_HUMAN,6
sp|O75190|DNJB6_HUMAN;sp|Q8WWF6|DNJB3_HUMAN,1
sp|O75208|COQ9_HUMAN,1
sp|O75223|GGCT_HUMAN,5
sp|O75251|NDUS7_HUMAN,1
sp|O75306|NDUS2_HUMAN,7
sp|O75312|ZPR1_HUMAN,5
sp|O75323|NIPS2_HUMAN,2
sp|O75340|PDCD6_HUMAN,10
sp|O75347|TBCA_HUMAN,7
sp|O75348|VATG1_HUMAN,2
sp|O75348|VATG1_HUMAN;sp|O95670|VATG2_HUMAN,1
sp|O75351|VPS4B_HUMAN,4
sp|O75351|VPS4B_HUMAN;sp|Q6PIW4|FIGL1_HUMAN;sp|Q9UN37|VPS4A_HUMAN,1
sp|O75351|VPS4B_HUMAN;sp|Q9UN37|VPS4A_HUMAN,2
sp|O75352|MPU1_HUMAN,3
sp|O75364|PITX3_HUMAN;sp|P78337|PITX1_HUMAN;sp|Q99697|PITX2_HUMAN,1
sp|O75367|H2AY_HUMAN,13
sp|O75367|H2AY_HUMAN;sp|Q9P0M6|H2AW_HUMAN,2
sp|O75368|SH3L1_HUMAN,4
sp|O75369|FLNB_HUMAN,98
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN,2
sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN,8
sp|O75369|FLNB_HUMAN;sp|Q14315|FLNC_HUMAN,3
sp|O75376|NCOR1_HUMAN,1
sp|O75380|NDUS6_HUMAN,2
sp|O75381|PEX14_HUMAN,4
sp|O75390|CISY_HUMAN,14
sp|O75391|SPAG7_HUMAN,4
sp|O75396|SC22B_HUMAN,10
sp|O75400|PR40A_HUMAN,8
sp|O75419|CDC45_HUMAN,1
sp|O75431|MTX2_HUMAN,3
sp|O75436|VP26A_HUMAN,7
sp|O75439|MPPB_HUMAN,14
sp|O75449|KTNA1_HUMAN;sp|Q9BW62|KATL1_HUMAN,1
sp|O75475|PSIP1_HUMAN,13
sp|O75475|PSIP1_HUMAN;sp|P51858|HDGF_HUMAN;sp|Q7Z4V5|HDGR2_HUMAN;sp|Q9Y3E1|HDGR3_HUMAN,1
sp|O75477|ERLN1_HUMAN,3
sp|O75477|ERLN1_HUMAN;sp|O94905|ERLN2_HUMAN,2
sp|O75489|NDUS3_HUMAN,7
sp|O75494|SRS10_HUMAN,3
sp|O75494|SRS10_HUMAN;sp|Q8WXF0|SRS12_HUMAN,2
sp|O75496|GEMI_HUMAN,1
sp|O75503|CLN5_HUMAN,1
sp|O75506|HSBP1_HUMAN,2
sp|O75521|ECI2_HUMAN,8
sp|O75525|KHDR3_HUMAN,2
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN,1
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN;sp|Q8N7X1|RMXL3_HUMAN;sp|Q96E39|RMXL1_HUMAN,1
sp|O75526|RMXL2_HUMAN;sp|P38159|RBMX_HUMAN;sp|Q96E39|RMXL1_HUMAN,2
sp|O75530|EED_HUMAN,3
sp|O75531|BAF_HUMAN,6
sp|O75533|SF3B1_HUMAN,34
sp|O75534|CSDE1_HUMAN,25
sp|O75569|PRKRA_HUMAN,3
sp|O75592|MYCB2_HUMAN,4
sp|O75600|KBL_HUMAN,1
sp|O75607|NPM3_HUMAN,6
sp|O75608|LYPA1_HUMAN,5
sp|O75616|ERAL1_HUMAN,6
sp|O75643|U520_HUMAN,59
sp|O75663|TIPRL_HUMAN,4
sp|O75674|TM1L1_HUMAN,1
sp|O75683|SURF6_HUMAN,2
sp|O75688|PPM1B_HUMAN;sp|P35813|PPM1A_HUMAN,2
sp|O75691|UTP20_HUMAN,11
sp|O75694|NU155_HUMAN,28
sp|O75695|XRP2_HUMAN,3
sp|O75717|WDHD1_HUMAN,12
sp|O75718|CRTAP_HUMAN,10
sp|O75746|S2512_HUMAN,5
sp|O75746|S2512_HUMAN;sp|Q9UJS0|S2513_HUMAN,5
sp|O75787|RENR_HUMAN,6
sp|O75792|RNH2A_HUMAN,2
sp|O75817|POP7_HUMAN,2
sp|O75821|EIF3G_HUMAN,9
sp|O75822|EIF3J_HUMAN,11
sp|O75828|CBR3_HUMAN;sp|P16152|CBR1_HUMAN,2
sp|O75832|PSD10_HUMAN,5
sp|O75844|FACE1_HUMAN,6
sp|O75874|IDHC_HUMAN,16
sp|O75874|IDHC_HUMAN;sp|P48735|IDHP_HUMAN,1
sp|O75880|SCO1_HUMAN,2
sp|O75909|CCNK_HUMAN,3
sp|O75911|DHRS3_HUMAN,2
sp|O75914|PAK3_HUMAN;sp|Q13153|PAK1_HUMAN;sp|Q13177|PAK2_HUMAN,2
sp|O75914|PAK3_HUMAN;sp|Q13177|PAK2_HUMAN,1
sp|O75915|PRAF3_HUMAN,4
sp|O75923|DYSF_HUMAN;sp|Q9NZM1|MYOF_HUMAN,1
sp|O75934|SPF27_HUMAN,3
sp|O75935|DCTN3_HUMAN,5
sp|O75937|DNJC8_HUMAN,8
sp|O75940|SPF30_HUMAN,5
sp|O75947|ATP5H_HUMAN,7
sp|O75955|FLOT1_HUMAN,10
sp|O75962|TRIO_HUMAN,17
sp|O75964|ATP5L_HUMAN,4
sp|O75976|CBPD_HUMAN,3
sp|O76003|GLRX3_HUMAN,12
sp|O76015|KRT38_HUMAN,1
sp|O76021|RL1D1_HUMAN,12
sp|O76031|CLPX_HUMAN,8
sp|O76070|SYUG_HUMAN,3
sp|O76071|CIAO1_HUMAN,3
sp|O76094|SRP72_HUMAN,15
sp|O77727|K1C15_SHEEP;sp|P08727|K1C19_HUMAN;sp|P13646|K1C13_HUMAN,1
sp|O77727|K1C15_SHEEP;sp|P08727|K1C19_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN,1
sp|O77727|K1C15_SHEEP;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN,1
sp|O94760|DDAH1_HUMAN,8
sp|O94760|DDAH1_HUMAN;sp|O95865|DDAH2_HUMAN,1
sp|O94763|RMP_HUMAN,2
sp|O94766|B3GA3_HUMAN,1
sp|O94776|MTA2_HUMAN,22
sp|O94776|MTA2_HUMAN;sp|Q13330|MTA1_HUMAN;sp|Q9BTC8|MTA3_HUMAN,1
sp|O94788|AL1A2_HUMAN;sp|P00352|AL1A1_HUMAN;sp|P05091|ALDH2_HUMAN;sp|P30837|AL1B1_HUMAN;sp|P47895|AL1A3_HUMAN,1
sp|O94805|ACL6B_HUMAN;sp|O96019|ACL6A_HUMAN,1
sp|O94808|GFPT2_HUMAN;sp|Q06210|GFPT1_HUMAN,5
sp|O94822|LTN1_HUMAN,1
sp|O94826|TOM70_HUMAN,14
sp|O94854|K0754_HUMAN;sp|Q03001|DYST_HUMAN;sp|Q9UPN3|MACF1_HUMAN,2
sp|O94854|K0754_HUMAN;sp|Q9UPN3|MACF1_HUMAN,6
sp|O94855|SC24D_HUMAN,8
sp|O94855|SC24D_HUMAN;sp|P53992|SC24C_HUMAN,1
sp|O94874|UFL1_HUMAN,8
sp|O94875|SRBS2_HUMAN,3
sp|O94888|UBXN7_HUMAN,4
sp|O94901|SUN1_HUMAN,6
sp|O94903|PLPHP_HUMAN,3
sp|O94905|ERLN2_HUMAN,8
sp|O94906|PRP6_HUMAN,22
sp|O94915|FRYL_HUMAN,2
sp|O94925|GLSK_HUMAN,14
sp|O94927|HAUS5_HUMAN,2
sp|O94966|UBP19_HUMAN,1
sp|O94973|AP2A2_HUMAN,3
sp|O94973|AP2A2_HUMAN;sp|O95782|AP2A1_HUMAN,5
sp|O94979|SC31A_HUMAN,23
sp|O94992|HEXI1_HUMAN,4
sp|O94992|HEXI1_HUMAN;sp|Q96MH2|HEXI2_HUMAN,1
sp|O95059|RPP14_HUMAN,1
sp|O95070|YIF1A_HUMAN,1
sp|O95071|UBR5_HUMAN,4
sp|O95081|AGFG2_HUMAN,1
sp|O95104|SCAF4_HUMAN;sp|Q9UPN6|SCAF8_HUMAN,2
sp|O95139|NDUB6_HUMAN,1
sp|O95140|MFN2_HUMAN,5
sp|O95155|UBE4B_HUMAN,8
sp|O95159|ZFPL1_HUMAN,3
sp|O95163|ELP1_HUMAN,19
sp|O95168|NDUB4_HUMAN,2
sp|O95169|NDUB8_HUMAN,1
sp|O95182|NDUA7_HUMAN,1
sp|O95197|RTN3_HUMAN,2
sp|O95202|LETM1_HUMAN,13
sp|O95208|EPN2_HUMAN;sp|Q9H201|EPN3_HUMAN,1
sp|O95218|ZRAB2_HUMAN,7
sp|O95219|SNX4_HUMAN,2
sp|O95229|ZWINT_HUMAN,1
sp|O95232|LC7L3_HUMAN,5
sp|O95235|KI20A_HUMAN,6
sp|O95239|KIF4A_HUMAN,7
sp|O95239|KIF4A_HUMAN;sp|Q2VIQ3|KIF4B_HUMAN,4
sp|O95239|KIF4A_HUMAN;sp|Q2VIQ3|KIF4B_HUMAN;sp|Q6ZMV9|KIF6_HUMAN;sp|Q96L93|KI16B_HUMAN;sp|Q9Y496|KIF3A_HUMAN,1
sp|O95249|GOSR1_HUMAN,1
sp|O95251|KAT7_HUMAN,2
sp|O95263|PDE8B_HUMAN,1
sp|O95292|VAPB_HUMAN,7
sp|O95292|VAPB_HUMAN;sp|Q9P0L0|VAPA_HUMAN,1
sp|O95295|SNAPN_HUMAN,3
sp|O95297|MPZL1_HUMAN,1
sp|O95299|NDUAA_HUMAN,3
sp|O95302|FKBP9_HUMAN,9
sp|O95302|FKBP9_HUMAN;sp|Q75LS8|FKB9L_HUMAN,1
sp|O95336|6PGL_HUMAN,9
sp|O95340|PAPS2_HUMAN,10
sp|O95347|SMC2_HUMAN,24
sp|O95352|ATG7_HUMAN,3
sp|O95359|TACC2_HUMAN,1
sp|O95361|TRI16_HUMAN,10
sp|O95361|TRI16_HUMAN;sp|Q309B1|TR16L_HUMAN,7
sp|O95372|LYPA2_HUMAN,3
sp|O95373|IPO7_HUMAN,16
sp|O95376|ARI2_HUMAN,4
sp|O95394|AGM1_HUMAN,7
sp|O95399|UTS2_HUMAN;sp|P11021|BIP_HUMAN,1
sp|O95400|CD2B2_HUMAN,2
sp|O95425|SVIL_HUMAN,3
sp|O95433|AHSA1_HUMAN,14
sp|O95453|PARN_HUMAN,5
sp|O95456|PSMG1_HUMAN,5
sp|O95466|FMNL1_HUMAN,3
sp|O95470|SGPL1_HUMAN,3
sp|O95478|NSA2_HUMAN,5
sp|O95486|SC24A_HUMAN,5
sp|O95486|SC24A_HUMAN;sp|O95487|SC24B_HUMAN,2
sp|O95487|SC24B_HUMAN,3
sp|O95544|NADK_HUMAN,1
sp|O95551|TYDP2_HUMAN,1
sp|O95563|MPC2_HUMAN,1
sp|O95571|ETHE1_HUMAN,1
sp|O95573|ACSL3_HUMAN,15
sp|O95602|RPA1_HUMAN,10
sp|O95628|CNOT4_HUMAN,1
sp|O95630|STABP_HUMAN,3
sp|O95639|CPSF4_HUMAN,1
sp|O95677|EYA4_HUMAN,2
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P12035|K2C3_HUMAN;sp|P13647|K2C5_HUMAN;sp|P19013|K2C4_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q01546|K22O_HUMAN;sp|Q14CN4|K2C72_HUMAN;sp|Q3SY84|K2C71_HUMAN;sp|Q5XKE5|K2C79_HUMAN;sp|Q7RTS7|K2C74_HUMAN;sp|Q7Z794|K2C1B_HUMAN;sp|Q86Y46|K2C73_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1
sp|O95678|K2C75_HUMAN;sp|P05787|K2C8_HUMAN,1
sp|O95716|RAB3D_HUMAN,1
sp|O95716|RAB3D_HUMAN;sp|P20336|RAB3A_HUMAN;sp|P20337|RAB3B_HUMAN;sp|P20338|RAB4A_HUMAN;sp|P20340|RAB6A_HUMAN;sp|P59190|RAB15_HUMAN;sp|P61006|RAB8A_HUMAN;sp|P61018|RAB4B_HUMAN;sp|P61026|RAB10_HUMAN;sp|P61106|RAB14_HUMAN;sp|P62820|RAB1A_HUMAN;sp|Q14964|RB39A_HUMAN;sp|Q15286|RAB35_HUMAN;sp|Q15771|RAB30_HUMAN;sp|Q6IQ22|RAB12_HUMAN;sp|Q86YS6|RAB43_HUMAN;sp|Q92928|RAB1C_HUMAN;sp|Q92930|RAB8B_HUMAN;sp|Q96AX2|RAB37_HUMAN;sp|Q96DA2|RB39B_HUMAN;sp|Q96E17|RAB3C_HUMAN;sp|Q9H082|RB33B_HUMAN;sp|Q9H0U4|RAB1B_HUMAN;sp|Q9NRW1|RAB6B_HUMAN,1
sp|O95721|SNP29_HUMAN,4
sp|O95747|OXSR1_HUMAN,9
sp|O95747|OXSR1_HUMAN;sp|Q9UEW8|STK39_HUMAN,2
sp|O95757|HS74L_HUMAN,15
sp|O95757|HS74L_HUMAN;sp|Q92598|HS105_HUMAN,1
sp|O95758|PTBP3_HUMAN,5
sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN;sp|Q9UKA9|PTBP2_HUMAN,1
sp|O95777|LSM8_HUMAN,4
sp|O95782|AP2A1_HUMAN,21
sp|O95793|STAU1_HUMAN;sp|Q9NUL3|STAU2_HUMAN,1
sp|O95801|TTC4_HUMAN,2
sp|O95807|TM50A_HUMAN,1
sp|O95816|BAG2_HUMAN,7
sp|O95817|BAG3_HUMAN,7
sp|O95819|M4K4_HUMAN,1
sp|O95819|M4K4_HUMAN;sp|Q8N4C8|MINK1_HUMAN;sp|Q9UKE5|TNIK_HUMAN,2
sp|O95825|QORL1_HUMAN,2
sp|O95831|AIFM1_HUMAN,15
sp|O95834|EMAL2_HUMAN,2
sp|O95837|GNA14_HUMAN;sp|P19086|GNAZ_HUMAN;sp|P29992|GNA11_HUMAN;sp|P50148|GNAQ_HUMAN;sp|Q03113|GNA12_HUMAN;sp|Q14344|GNA13_HUMAN,1
sp|O95861|BPNT1_HUMAN,8
sp|O95864|FADS2_HUMAN,5
sp|O95865|DDAH2_HUMAN,3
sp|O95881|TXD12_HUMAN,4
sp|O95886|DLGP3_HUMAN,1
sp|O95905|ECD_HUMAN,5
sp|O95983|MBD3_HUMAN,2
sp|O95989|NUDT3_HUMAN,1
sp|O96000|NDUBA_HUMAN,3
sp|O96005|CLPT1_HUMAN,2
sp|O96007|MOC2B_HUMAN,2
sp|O96008|TOM40_HUMAN,7
sp|O96019|ACL6A_HUMAN,9
sp|P00004|CYC_HORSE;sp|P99999|CYC_HUMAN,1
sp|P00167|CYB5_HUMAN,2
sp|P00338|LDHA_HUMAN,15
sp|P00338|LDHA_HUMAN;sp|P07195|LDHB_HUMAN,1
sp|P00338|LDHA_HUMAN;sp|P07195|LDHB_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN,1
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN,3
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,10
sp|P00367|DHE3_HUMAN,3
sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,1
sp|P00374|DYR_HUMAN,5
sp|P00374|DYR_HUMAN;sp|Q86XF0|DYR2_HUMAN,1
